Name,Sweep (T1),,,Name,Sweep (T2),,,
838098591.549296,-104.767364501953,,,838098591.549296,-112.468971252441,,,
840281690.140845,-106.729995727539,,,840281690.140845,-112.567314147949,,,
842464788.732394,-107.301223754883,,,842464788.732394,-112.921699523926,,,
844647887.323944,-106.067375183105,,,844647887.323944,-113.642715454102,,,
846830985.915493,-105.553421020508,,,846830985.915493,-112.904815673828,,,
849014084.507042,-105.500877380371,,,849014084.507042,-112.765823364258,,,
851197183.098592,-106.292221069336,,,851197183.098592,-113.319343566895,,,
853380281.690141,-106.432792663574,,,853380281.690141,-112.395683288574,,,
855563380.28169,-106.574516296387,,,855563380.28169,-111.92839050293,,,
857746478.87324,-106.416473388672,,,857746478.87324,-112.02375793457,,,
859929577.464789,-107.144882202148,,,859929577.464789,-111.984817504883,,,
862112676.056338,-105.887367248535,,,862112676.056338,-111.734153747559,,,
864295774.647887,-107.031234741211,,,864295774.647887,-112.285598754883,,,
866478873.239437,-105.172706604004,,,866478873.239437,-112.753196716309,,,
868661971.830986,-105.13996887207,,,868661971.830986,-112.807731628418,,,
870845070.422535,-104.737525939941,,,870845070.422535,-112.428504943848,,,
873028169.014085,-106.525192260742,,,873028169.014085,-112.397613525391,,,
875211267.605634,-106.661231994629,,,875211267.605634,-112.93531036377,,,
877394366.197183,-106.391044616699,,,877394366.197183,-112.763397216797,,,
879577464.788732,-107.088912963867,,,879577464.788732,-112.83528137207,,,
881760563.380282,-105.426879882813,,,881760563.380282,-113.287200927734,,,
883943661.971831,-106.374099731445,,,883943661.971831,-112.830230712891,,,
886126760.56338,-107.104591369629,,,886126760.56338,-112.581481933594,,,
888309859.15493,-106.15177154541,,,888309859.15493,-112.61181640625,,,
890492957.746479,-107.33130645752,,,890492957.746479,-112.122207641602,,,
892676056.338028,-106.868858337402,,,892676056.338028,-112.779479980469,,,
894859154.929577,-107.724067687988,,,894859154.929577,-113.135887145996,,,
897042253.521127,-105.158348083496,,,897042253.521127,-112.976272583008,,,
899225352.112676,-104.920028686523,,,899225352.112676,-112.506874084473,,,
901408450.704225,-106.333152770996,,,901408450.704225,-112.458465576172,,,
903591549.295775,-106.665977478027,,,903591549.295775,-111.944488525391,,,
905774647.887324,-105.86742401123,,,905774647.887324,-112.598876953125,,,
907957746.478873,-106.602256774902,,,907957746.478873,-112.641746520996,,,
910140845.070423,-105.69718170166,,,910140845.070423,-112.218482971191,,,
912323943.661972,-106.728660583496,,,912323943.661972,-112.36149597168,,,
914507042.253521,-106.703758239746,,,914507042.253521,-112.544822692871,,,
916690140.84507,-104.53133392334,,,916690140.84507,-112.847320556641,,,
918873239.43662,-105.261924743652,,,918873239.43662,-112.931846618652,,,
921056338.028169,-105.029357910156,,,921056338.028169,-112.827522277832,,,
923239436.619718,-105.356018066406,,,923239436.619718,-112.610969543457,,,
925422535.211268,-106.83992767334,,,925422535.211268,-112.379104614258,,,
927605633.802817,-105.266128540039,,,927605633.802817,-112.002960205078,,,
929788732.394366,-106.655456542969,,,929788732.394366,-112.601585388184,,,
931971830.985916,-107.347534179688,,,931971830.985916,-112.377136230469,,,
934154929.577465,-104.891105651855,,,934154929.577465,-112.473937988281,,,
936338028.169014,-105.636672973633,,,936338028.169014,-113.722969055176,,,
938521126.760563,-107.530059814453,,,938521126.760563,-112.897773742676,,,
940704225.352113,-106.829078674316,,,940704225.352113,-112.320304870605,,,
942887323.943662,-105.211166381836,,,942887323.943662,-112.078742980957,,,
945070422.535211,-104.52025604248,,,945070422.535211,-112.190628051758,,,
947253521.126761,-106.123779296875,,,947253521.126761,-112.74462890625,,,
949436619.71831,-105.236961364746,,,949436619.71831,-112.533233642578,,,
951619718.309859,-106.97004699707,,,951619718.309859,-112.065231323242,,,
953802816.901409,-106.502464294434,,,953802816.901409,-112.240127563477,,,
955985915.492958,-105.60270690918,,,955985915.492958,-112.328788757324,,,
958169014.084507,-106.276908874512,,,958169014.084507,-112.436897277832,,,
960352112.676056,-106.103576660156,,,960352112.676056,-112.556182861328,,,
962535211.267606,-105.938735961914,,,962535211.267606,-112.299987792969,,,
964718309.859155,-103.419059753418,,,964718309.859155,-112.196495056152,,,
966901408.450704,-106.713363647461,,,966901408.450704,-112.176956176758,,,
969084507.042254,-107.322982788086,,,969084507.042254,-112.931770324707,,,
971267605.633803,-104.162338256836,,,971267605.633803,-112.536506652832,,,
973450704.225352,-106.334884643555,,,973450704.225352,-113.220909118652,,,
975633802.816901,-106.631202697754,,,975633802.816901,-113.086975097656,,,
977816901.408451,-106.562072753906,,,977816901.408451,-113.090225219727,,,
980000000,-105.993499755859,,,980000000,-114.076591491699,,,
982183098.591549,-105.876075744629,,,982183098.591549,-112.683738708496,,,
984366197.183099,-105.938049316406,,,984366197.183099,-111.840637207031,,,
986549295.774648,-106.303642272949,,,986549295.774648,-112.055061340332,,,
988732394.366197,-106.908569335938,,,988732394.366197,-112.682731628418,,,
990915492.957747,-104.616813659668,,,990915492.957747,-112.130470275879,,,
993098591.549296,-107.095443725586,,,993098591.549296,-112.058685302734,,,
995281690.140845,-105.080932617188,,,995281690.140845,-112.434226989746,,,
997464788.732394,-106.797637939453,,,997464788.732394,-112.91862487793,,,
999647887.323944,-107.506622314453,,,999647887.323944,-112.358154296875,,,
1001830985.91549,-106.587997436523,,,1001830985.91549,-112.814109802246,,,
1004014084.50704,-106.53581237793,,,1004014084.50704,-112.764640808105,,,
1006197183.09859,-106.622863769531,,,1006197183.09859,-111.835662841797,,,
1008380281.69014,-107.760749816895,,,1008380281.69014,-111.943603515625,,,
1010563380.28169,-107.591178894043,,,1010563380.28169,-112.674308776855,,,
1012746478.87324,-106.771759033203,,,1012746478.87324,-112.513763427734,,,
1014929577.46479,-106.95915222168,,,1014929577.46479,-112.924240112305,,,
1017112676.05634,-105.354919433594,,,1017112676.05634,-112.845016479492,,,
1019295774.64789,-107.157112121582,,,1019295774.64789,-112.859512329102,,,
1021478873.23944,-107.396522521973,,,1021478873.23944,-112.879348754883,,,
1023661971.83099,-105.618537902832,,,1023661971.83099,-112.688850402832,,,
1025845070.42254,-104.494003295898,,,1025845070.42254,-112.792976379395,,,
1028028169.01408,-105.754760742188,,,1028028169.01408,-112.716682434082,,,
1030211267.60563,-107.209007263184,,,1030211267.60563,-112.284004211426,,,
1032394366.19718,-106.161964416504,,,1032394366.19718,-112.746864318848,,,
1034577464.78873,-104.827812194824,,,1034577464.78873,-113.132682800293,,,
1036760563.38028,-108.378570556641,,,1036760563.38028,-113.22331237793,,,
1038943661.97183,-106.933296203613,,,1038943661.97183,-113.224578857422,,,
1041126760.56338,-105.8720703125,,,1041126760.56338,-112.443450927734,,,
1043309859.15493,-105.98770904541,,,1043309859.15493,-112.389068603516,,,
1045492957.74648,-105.950042724609,,,1045492957.74648,-112.839454650879,,,
1047676056.33803,-105.791488647461,,,1047676056.33803,-112.961990356445,,,
1049859154.92958,-107.306709289551,,,1049859154.92958,-112.604454040527,,,
1052042253.52113,-104.288116455078,,,1052042253.52113,-112.370735168457,,,
1054225352.11268,-105.143028259277,,,1054225352.11268,-111.982559204102,,,
1056408450.70423,-106.749450683594,,,1056408450.70423,-112.192756652832,,,
1058591549.29577,-105.492057800293,,,1058591549.29577,-111.67700958252,,,
1060774647.88732,-105.298545837402,,,1060774647.88732,-112.203742980957,,,
1062957746.47887,-107.402206420898,,,1062957746.47887,-112.623252868652,,,
1065140845.07042,-106.271354675293,,,1065140845.07042,-112.474922180176,,,
1067323943.66197,-105.122772216797,,,1067323943.66197,-112.090026855469,,,
1069507042.25352,-105.519470214844,,,1069507042.25352,-111.648567199707,,,
1071690140.84507,-104.201141357422,,,1071690140.84507,-111.983009338379,,,
1073873239.43662,-105.991279602051,,,1073873239.43662,-112.424522399902,,,
1076056338.02817,-106.418045043945,,,1076056338.02817,-112.163291931152,,,
1078239436.61972,-103.931213378906,,,1078239436.61972,-112.065559387207,,,
1080422535.21127,-106.152450561523,,,1080422535.21127,-112.280143737793,,,
1082605633.80282,-105.878089904785,,,1082605633.80282,-113.117431640625,,,
1084788732.39437,-106.129318237305,,,1084788732.39437,-112.704010009766,,,
1086971830.98592,-105.607643127441,,,1086971830.98592,-112.448463439941,,,
1089154929.57746,-107.431465148926,,,1089154929.57746,-112.660743713379,,,
1091338028.16901,-105.12671661377,,,1091338028.16901,-111.581604003906,,,
1093521126.76056,-106.446327209473,,,1093521126.76056,-112.20384979248,,,
1095704225.35211,-105.399612426758,,,1095704225.35211,-112.343360900879,,,
1097887323.94366,-107.353370666504,,,1097887323.94366,-113.21703338623,,,
1100070422.53521,-106.036354064941,,,1100070422.53521,-112.67008972168,,,
1102253521.12676,-104.958763122559,,,1102253521.12676,-112.362205505371,,,
1104436619.71831,-106.598403930664,,,1104436619.71831,-112.438995361328,,,
1106619718.30986,-104.582962036133,,,1106619718.30986,-112.214447021484,,,
1108802816.90141,-106.050888061523,,,1108802816.90141,-112.653465270996,,,
1110985915.49296,-105.910316467285,,,1110985915.49296,-112.876602172852,,,
1113169014.08451,-105.990379333496,,,1113169014.08451,-112.632186889648,,,
1115352112.67606,-105.774452209473,,,1115352112.67606,-112.420928955078,,,
1117535211.26761,-106.758193969727,,,1117535211.26761,-112.507736206055,,,
1119718309.85916,-105.736503601074,,,1119718309.85916,-112.138160705566,,,
1121901408.4507,-104.744232177734,,,1121901408.4507,-112.716644287109,,,
1124084507.04225,-105.164901733398,,,1124084507.04225,-112.305603027344,,,
1126267605.6338,-106.426933288574,,,1126267605.6338,-112.44775390625,,,
1128450704.22535,-106.257568359375,,,1128450704.22535,-112.552833557129,,,
1130633802.8169,-104.96997833252,,,1130633802.8169,-112.251373291016,,,
1132816901.40845,-104.620552062988,,,1132816901.40845,-113.099540710449,,,
1135000000,-104.732330322266,,,1135000000,-111.725021362305,,,
1137183098.59155,-104.526359558105,,,1137183098.59155,-112.062744140625,,,
1139366197.1831,-107.41682434082,,,1139366197.1831,-112.57543182373,,,
1141549295.77465,-105.282936096191,,,1141549295.77465,-112.269836425781,,,
1143732394.3662,-105.353134155273,,,1143732394.3662,-112.498023986816,,,
1145915492.95775,-106.098907470703,,,1145915492.95775,-112.374229431152,,,
1148098591.5493,-105.318260192871,,,1148098591.5493,-113.424880981445,,,
1150281690.14085,-106.341011047363,,,1150281690.14085,-112.861328125,,,
1152464788.73239,-105.198509216309,,,1152464788.73239,-112.068565368652,,,
1154647887.32394,-105.943351745605,,,1154647887.32394,-112.657379150391,,,
1156830985.91549,-106.334190368652,,,1156830985.91549,-113.082633972168,,,
1159014084.50704,-108.02409362793,,,1159014084.50704,-113.049667358398,,,
1161197183.09859,-104.751098632813,,,1161197183.09859,-112.962158203125,,,
1163380281.69014,-106.581161499023,,,1163380281.69014,-112.770469665527,,,
1165563380.28169,-105.160858154297,,,1165563380.28169,-112.919281005859,,,
1167746478.87324,-105.303283691406,,,1167746478.87324,-112.260765075684,,,
1169929577.46479,-103.859802246094,,,1169929577.46479,-112.188835144043,,,
1172112676.05634,-104.904518127441,,,1172112676.05634,-112.829544067383,,,
1174295774.64789,-105.915817260742,,,1174295774.64789,-113.012336730957,,,
1176478873.23944,-104.760063171387,,,1176478873.23944,-112.477249145508,,,
1178661971.83099,-106.22395324707,,,1178661971.83099,-113.533874511719,,,
1180845070.42254,-106.680648803711,,,1180845070.42254,-112.917755126953,,,
1183028169.01408,-105.720687866211,,,1183028169.01408,-111.904693603516,,,
1185211267.60563,-103.334739685059,,,1185211267.60563,-112.404846191406,,,
1187394366.19718,-104.961524963379,,,1187394366.19718,-112.534553527832,,,
1189577464.78873,-107.622779846191,,,1189577464.78873,-112.444801330566,,,
1191760563.38028,-106.082069396973,,,1191760563.38028,-112.150848388672,,,
1193943661.97183,-104.065856933594,,,1193943661.97183,-112.370231628418,,,
1196126760.56338,-105.566719055176,,,1196126760.56338,-113.431297302246,,,
1198309859.15493,-106.663513183594,,,1198309859.15493,-112.536651611328,,,
1200492957.74648,-105.378608703613,,,1200492957.74648,-111.254592895508,,,
1202676056.33803,-103.454299926758,,,1202676056.33803,-111.107734680176,,,
1204859154.92958,-106.10050201416,,,1204859154.92958,-111.26171875,,,
1207042253.52113,-104.068138122559,,,1207042253.52113,-111.04222869873,,,
1209225352.11268,-106.120895385742,,,1209225352.11268,-111.734169006348,,,
1211408450.70423,-104.898498535156,,,1211408450.70423,-111.252326965332,,,
1213591549.29577,-104.393333435059,,,1213591549.29577,-111.066543579102,,,
1215774647.88732,-105.376670837402,,,1215774647.88732,-111.616203308105,,,
1217957746.47887,-104.578170776367,,,1217957746.47887,-112.122024536133,,,
1220140845.07042,-105.647132873535,,,1220140845.07042,-112.204078674316,,,
1222323943.66197,-104.641189575195,,,1222323943.66197,-111.104667663574,,,
1224507042.25352,-103.895606994629,,,1224507042.25352,-111.453689575195,,,
1226690140.84507,-104.757217407227,,,1226690140.84507,-111.630485534668,,,
1228873239.43662,-105.393684387207,,,1228873239.43662,-111.058990478516,,,
1231056338.02817,-102.559501647949,,,1231056338.02817,-111.661026000977,,,
1233239436.61972,-103.893585205078,,,1233239436.61972,-110.991424560547,,,
1235422535.21127,-103.295318603516,,,1235422535.21127,-111.311729431152,,,
1237605633.80282,-103.716270446777,,,1237605633.80282,-110.444480895996,,,
1239788732.39437,-104.110565185547,,,1239788732.39437,-111.067932128906,,,
1241971830.98592,-105.832656860352,,,1241971830.98592,-111.687843322754,,,
1244154929.57746,-102.607643127441,,,1244154929.57746,-111.318298339844,,,
1246338028.16901,-104.376098632813,,,1246338028.16901,-110.878929138184,,,
1248521126.76056,-104.363052368164,,,1248521126.76056,-109.973785400391,,,
1250704225.35211,-102.755157470703,,,1250704225.35211,-111.2294921875,,,
1252887323.94366,-104.881248474121,,,1252887323.94366,-111.519187927246,,,
1255070422.53521,-105.196929931641,,,1255070422.53521,-111.861267089844,,,
1257253521.12676,-105.522125244141,,,1257253521.12676,-111.897888183594,,,
1259436619.71831,-104.830497741699,,,1259436619.71831,-110.930839538574,,,
1261619718.30986,-105.186851501465,,,1261619718.30986,-111.462989807129,,,
1263802816.90141,-103.667381286621,,,1263802816.90141,-111.509201049805,,,
1265985915.49296,-103.247215270996,,,1265985915.49296,-111.769882202148,,,
1268169014.08451,-104.446418762207,,,1268169014.08451,-111.85173034668,,,
1270352112.67606,-102.264205932617,,,1270352112.67606,-111.786125183105,,,
1272535211.26761,-105.532348632813,,,1272535211.26761,-111.28931427002,,,
1274718309.85915,-105.012046813965,,,1274718309.85915,-110.941497802734,,,
1276901408.4507,-104.638862609863,,,1276901408.4507,-111.279968261719,,,
1279084507.04225,-103.622596740723,,,1279084507.04225,-111.613594055176,,,
1281267605.6338,-104.190727233887,,,1281267605.6338,-110.899055480957,,,
1283450704.22535,-104.759796142578,,,1283450704.22535,-111.30436706543,,,
1285633802.8169,-104.56339263916,,,1285633802.8169,-111.444206237793,,,
1287816901.40845,-104.928466796875,,,1287816901.40845,-111.636444091797,,,
1290000000,-104.513473510742,,,1290000000,-111.474960327148,,,
1292183098.59155,-105.079109191895,,,1292183098.59155,-111.14453125,,,
1294366197.1831,-104.38565826416,,,1294366197.1831,-112.028663635254,,,
1296549295.77465,-104.849563598633,,,1296549295.77465,-112.025970458984,,,
1298732394.3662,-104.703300476074,,,1298732394.3662,-111.425750732422,,,
1300915492.95775,-103.075714111328,,,1300915492.95775,-111.526275634766,,,
1303098591.5493,-103.653060913086,,,1303098591.5493,-111.310966491699,,,
1305281690.14085,-103.108703613281,,,1305281690.14085,-110.708015441895,,,
1307464788.73239,-104.660041809082,,,1307464788.73239,-111.140731811523,,,
1309647887.32394,-103.593338012695,,,1309647887.32394,-110.796516418457,,,
1311830985.91549,-104.13565826416,,,1311830985.91549,-111.581939697266,,,
1314014084.50704,-103.61449432373,,,1314014084.50704,-111.642723083496,,,
1316197183.09859,-103.247352600098,,,1316197183.09859,-110.969123840332,,,
1318380281.69014,-103.453575134277,,,1318380281.69014,-110.293098449707,,,
1320563380.28169,-105.958648681641,,,1320563380.28169,-111.9453125,,,
1322746478.87324,-105.663482666016,,,1322746478.87324,-111.636520385742,,,
1324929577.46479,-105.246597290039,,,1324929577.46479,-111.745948791504,,,
1327112676.05634,-104.71452331543,,,1327112676.05634,-111.93505859375,,,
1329295774.64789,-103.371421813965,,,1329295774.64789,-112.153388977051,,,
1331478873.23944,-106.033706665039,,,1331478873.23944,-111.930931091309,,,
1333661971.83099,-103.863143920898,,,1333661971.83099,-112.401016235352,,,
1335845070.42254,-104.104187011719,,,1335845070.42254,-110.862899780273,,,
1338028169.01408,-105.052619934082,,,1338028169.01408,-111.70677947998,,,
1340211267.60563,-104.316261291504,,,1340211267.60563,-111.454895019531,,,
1342394366.19718,-105.109733581543,,,1342394366.19718,-112.218742370605,,,
1344577464.78873,-103.840667724609,,,1344577464.78873,-112.286628723145,,,
1346760563.38028,-104.114265441895,,,1346760563.38028,-111.143043518066,,,
1348943661.97183,-104.444847106934,,,1348943661.97183,-111.82356262207,,,
1351126760.56338,-103.18888092041,,,1351126760.56338,-111.155548095703,,,
1353309859.15493,-103.854957580566,,,1353309859.15493,-111.303665161133,,,
1355492957.74648,-102.408042907715,,,1355492957.74648,-111.438674926758,,,
1357676056.33803,-103.848167419434,,,1357676056.33803,-110.293380737305,,,
1359859154.92958,-102.636924743652,,,1359859154.92958,-111.057548522949,,,
1362042253.52113,-103.530227661133,,,1362042253.52113,-111.532669067383,,,
1364225352.11268,-104.981925964355,,,1364225352.11268,-111.630767822266,,,
1366408450.70423,-103.24885559082,,,1366408450.70423,-111.924491882324,,,
1368591549.29577,-103.362686157227,,,1368591549.29577,-110.994590759277,,,
1370774647.88732,-102.983276367188,,,1370774647.88732,-110.902946472168,,,
1372957746.47887,-104.446281433105,,,1372957746.47887,-110.739715576172,,,
1375140845.07042,-104.009201049805,,,1375140845.07042,-111.663635253906,,,
1377323943.66197,-104.681671142578,,,1377323943.66197,-110.663726806641,,,
1379507042.25352,-105.330223083496,,,1379507042.25352,-111.562294006348,,,
1381690140.84507,-104.405860900879,,,1381690140.84507,-110.702125549316,,,
1383873239.43662,-104.077644348145,,,1383873239.43662,-111.447814941406,,,
1386056338.02817,-105.297752380371,,,1386056338.02817,-112.168174743652,,,
1388239436.61972,-104.336753845215,,,1388239436.61972,-112.3896484375,,,
1390422535.21127,-102.761917114258,,,1390422535.21127,-112.843704223633,,,
1392605633.80282,-106.355323791504,,,1392605633.80282,-112.349266052246,,,
1394788732.39437,-103.619415283203,,,1394788732.39437,-111.865623474121,,,
1396971830.98592,-102.867904663086,,,1396971830.98592,-110.477600097656,,,
1399154929.57746,-103.175033569336,,,1399154929.57746,-112.016204833984,,,
1401338028.16901,-105.963920593262,,,1401338028.16901,-113.04231262207,,,
1403521126.76056,-105.94132232666,,,1403521126.76056,-112.174980163574,,,
1405704225.35211,-104.714477539063,,,1405704225.35211,-112.000030517578,,,
1407887323.94366,-105.279235839844,,,1407887323.94366,-111.991882324219,,,
1410070422.53521,-102.729919433594,,,1410070422.53521,-111.192268371582,,,
1412253521.12676,-104.653938293457,,,1412253521.12676,-111.819442749023,,,
1414436619.71831,-104.020629882813,,,1414436619.71831,-111.312576293945,,,
1416619718.30986,-103.00984954834,,,1416619718.30986,-112.178199768066,,,
1418802816.90141,-104.320892333984,,,1418802816.90141,-111.624000549316,,,
1420985915.49296,-104.583892822266,,,1420985915.49296,-110.995338439941,,,
1423169014.08451,-103.276718139648,,,1423169014.08451,-110.907814025879,,,
1425352112.67606,-105.186721801758,,,1425352112.67606,-111.67822265625,,,
1427535211.26761,-104.896659851074,,,1427535211.26761,-112.859336853027,,,
1429718309.85915,-102.889152526855,,,1429718309.85915,-112.461067199707,,,
1431901408.4507,-103.459838867188,,,1431901408.4507,-109.942108154297,,,
1434084507.04225,-105.101837158203,,,1434084507.04225,-111.859306335449,,,
1436267605.6338,-105.430892944336,,,1436267605.6338,-111.45433807373,,,
1438450704.22535,-106.033020019531,,,1438450704.22535,-112.038642883301,,,
1440633802.8169,-104.112854003906,,,1440633802.8169,-111.586204528809,,,
1442816901.40845,-103.837265014648,,,1442816901.40845,-110.819023132324,,,
1445000000,-102.465911865234,,,1445000000,-111.54182434082,,,
1447183098.59155,-102.872657775879,,,1447183098.59155,-111.824714660645,,,
1449366197.1831,-105.561279296875,,,1449366197.1831,-112.424468994141,,,
1451549295.77465,-103.966178894043,,,1451549295.77465,-112.251472473145,,,
1453732394.3662,-103.683364868164,,,1453732394.3662,-111.151809692383,,,
1455915492.95775,-105.206153869629,,,1455915492.95775,-112.201705932617,,,
1458098591.5493,-104.454917907715,,,1458098591.5493,-111.780715942383,,,
1460281690.14085,-106.451042175293,,,1460281690.14085,-112.611358642578,,,
1462464788.73239,-102.535537719727,,,1462464788.73239,-110.810577392578,,,
1464647887.32394,-102.243041992188,,,1464647887.32394,-112.187316894531,,,
1466830985.91549,-105.309013366699,,,1466830985.91549,-110.661033630371,,,
1469014084.50704,-103.819877624512,,,1469014084.50704,-111.265312194824,,,
1471197183.09859,-103.04988861084,,,1471197183.09859,-111.89599609375,,,
1473380281.69014,-103.893783569336,,,1473380281.69014,-111.394813537598,,,
1475563380.28169,-104.790306091309,,,1475563380.28169,-112.331565856934,,,
1477746478.87324,-104.352928161621,,,1477746478.87324,-111.898025512695,,,
1479929577.46479,-103.603401184082,,,1479929577.46479,-110.922508239746,,,
1482112676.05634,-104.214248657227,,,1482112676.05634,-110.864891052246,,,
1484295774.64789,-103.666229248047,,,1484295774.64789,-111.570404052734,,,
1486478873.23944,-102.683853149414,,,1486478873.23944,-111.215606689453,,,
1488661971.83099,-104.526382446289,,,1488661971.83099,-112.852752685547,,,
1490845070.42254,-103.947135925293,,,1490845070.42254,-111.412902832031,,,
1493028169.01408,-106.944030761719,,,1493028169.01408,-112.076126098633,,,
1495211267.60563,-102.865615844727,,,1495211267.60563,-112.44206237793,,,
1497394366.19718,-104.469337463379,,,1497394366.19718,-111.874824523926,,,
1499577464.78873,-105.209030151367,,,1499577464.78873,-111.186012268066,,,
1501760563.38028,-103.699325561523,,,1501760563.38028,-111.342834472656,,,
1503943661.97183,-105.633605957031,,,1503943661.97183,-112.172355651855,,,
1506126760.56338,-104.600067138672,,,1506126760.56338,-111.99983215332,,,
1508309859.15493,-103.909362792969,,,1508309859.15493,-111.558685302734,,,
1510492957.74648,-102.739303588867,,,1510492957.74648,-111.539215087891,,,
1512676056.33803,-104.848846435547,,,1512676056.33803,-112.149475097656,,,
1514859154.92958,-104.272560119629,,,1514859154.92958,-111.323524475098,,,
1517042253.52113,-100.459251403809,,,1517042253.52113,-112.411399841309,,,
1519225352.11268,-103.771560668945,,,1519225352.11268,-112.194396972656,,,
1521408450.70423,-105.533493041992,,,1521408450.70423,-111.929611206055,,,
1523591549.29577,-105.825897216797,,,1523591549.29577,-111.979156494141,,,
1525774647.88732,-104.214370727539,,,1525774647.88732,-111.728454589844,,,
1527957746.47887,-102.887619018555,,,1527957746.47887,-111.57421875,,,
1530140845.07042,-103.51473236084,,,1530140845.07042,-111.627403259277,,,
1532323943.66197,-99.5176620483398,,,1532323943.66197,-111.522186279297,,,
1534507042.25352,-104.370231628418,,,1534507042.25352,-111.781394958496,,,
1536690140.84507,-104.78099822998,,,1536690140.84507,-112.593185424805,,,
1538873239.43662,-105.810699462891,,,1538873239.43662,-112.478996276855,,,
1541056338.02817,-102.807495117188,,,1541056338.02817,-111.742965698242,,,
1543239436.61972,-101.61515045166,,,1543239436.61972,-112.785285949707,,,
1545422535.21127,-102.343788146973,,,1545422535.21127,-111.027824401855,,,
1547605633.80282,-103.803169250488,,,1547605633.80282,-111.537498474121,,,
1549788732.39437,-103.24129486084,,,1549788732.39437,-110.606155395508,,,
1551971830.98592,-102.372863769531,,,1551971830.98592,-111.391937255859,,,
1554154929.57746,-103.48983001709,,,1554154929.57746,-111.843994140625,,,
1556338028.16901,-103.953590393066,,,1556338028.16901,-111.737937927246,,,
1558521126.76056,-104.283805847168,,,1558521126.76056,-111.862091064453,,,
1560704225.35211,-103.296035766602,,,1560704225.35211,-111.931373596191,,,
1562887323.94366,-101.420104980469,,,1562887323.94366,-111.699287414551,,,
1565070422.53521,-103.626335144043,,,1565070422.53521,-111.79566192627,,,
1567253521.12676,-101.755340576172,,,1567253521.12676,-112.064582824707,,,
1569436619.71831,-105.06721496582,,,1569436619.71831,-111.593963623047,,,
1571619718.30986,-104.463905334473,,,1571619718.30986,-111.322090148926,,,
1573802816.90141,-101.119750976563,,,1573802816.90141,-112.068489074707,,,
1575985915.49296,-103.797012329102,,,1575985915.49296,-110.688102722168,,,
1578169014.08451,-103.977027893066,,,1578169014.08451,-111.980529785156,,,
1580352112.67606,-102.322937011719,,,1580352112.67606,-111.284385681152,,,
1582535211.26761,-101.932968139648,,,1582535211.26761,-111.086578369141,,,
1584718309.85915,-102.034637451172,,,1584718309.85915,-111.663993835449,,,
1586901408.4507,-104.954139709473,,,1586901408.4507,-112.13786315918,,,
1589084507.04225,-105.988739013672,,,1589084507.04225,-112.479919433594,,,
1591267605.6338,-103.911651611328,,,1591267605.6338,-111.458320617676,,,
1593450704.22535,-102.360725402832,,,1593450704.22535,-112.604202270508,,,
1595633802.8169,-102.611190795898,,,1595633802.8169,-111.332305908203,,,
1597816901.40845,-104.008949279785,,,1597816901.40845,-110.247291564941,,,
1600000000,-103.998237609863,,,1600000000,-110.245788574219,,,
